Nov 08,1.0
Dec 08,0.8621
Jan 09,0.8939
Feb 09,0.8361
Mar 09,0.9337
Apr 09,0.9661
May 09,0.8947
Jun 09,0.9016
Jul 09,0.7534
Aug 09,0.7612
Sep 09,0.8696
