Jul 95,1.0
Aug 95,0.9672
Sep 95,0.931
Oct 95,0.9211
Nov 95,0.9592
Dec 95,0.8571
Jan 96,0.8462
Feb 96,1.0
Mar 96,0.9298
Apr 96,0.8571
May 96,0.859
Jun 96,0.7475
Jul 96,0.7814
Aug 96,0.8205
Sep 96,0.9726
Oct 96,0.9649
Nov 96,0.8741
Dec 96,0.8352
Jan 97,0.9867
Feb 97,0.8806
Mar 97,0.8667
Apr 97,0.8167
May 97,0.8182
Jun 97,0.8966
