Mo al	0.534782609	5	0.071304348
Be za	0.052173913	13	0.127759197
Dr re	0.043478261	13	0.021739131
Mo al	0.534782609	13	0.180807454
My vi	0.069565217	13	0.034782609
Ol la	0.052173913	13	0.003864734
Ap th	0.152173913	119	0.025362319
Mo al	0.534782609	119	0.109503106
My vi	0.069565217	119	0.006956522
Ps ca	0.043478261	119	0.009661836
Be za	0.052173913	8	0.017391304
Ch co	0.039130435	8	0.009782609
Dr re	0.043478261	8	0.013043478
Er ma	0.039130435	8	0.013913044
Ho po	0.27826087	8	0.069565218
Mo al	0.534782609	8	0.106956522
My vi	0.069565217	8	0.007729469
Ol la	0.052173913	8	0.008695652
Ps ca	0.043478261	8	0.010869565
St li	0.030434783	8	0.152173915
Dr re	0.043478261	31	0.002173913
Cl li	0.130434783	41	0.003478261
Cr fo	0.204347826	41	0.054492754
Ho po	0.27826087	41	0.069565218
Psi te	0.086956522	41	0.065725579
Ps ca	0.043478261	41	0.008695652
Dr re	0.043478261	50	0.002173913
Er ma	0.039130435	50	0.011180124
Dr re	0.043478261	51	0.001449275
Ho po	0.27826087	56	0.139130435
St li	0.030434783	56	0.060869566
Be za	0.052173913	72	0.008695652
Dr re	0.043478261	72	0.004347826
Er ma	0.039130435	72	0.011180124
Mo al	0.534782609	72	0.106956522
Cl li	0.130434783	85	0.013913044
My vi	0.069565217	85	0.003975155
Dr re	0.043478261	89	0.000724638
Ho po	0.27826087	89	0.148405797
Ap th	0.152173913	90	0.050724638
Fl in	0.17826087	90	0.010186335
St li	0.030434783	90	0.030434783
Ho po	0.27826087	96	0.139130435
Mo al	0.534782609	96	0.142608696
St li	0.030434783	96	0.030434783
Ap th	0.152173913	103	0.025362319
Mo al	0.534782609	103	0.397267081
St li	0.030434783	103	0.30434783
Er ma	0.039130435	105	0.011180124
Psi te	0.086956522	105	0.004347826
Be za	0.052173913	107	0.008695652
Ch co	0.039130435	107	0.004891304
Cr fo	0.204347826	107	0.136231884
Dr re	0.043478261	107	0.001449275
Er ma	0.039130435	107	0.011180124
Ho po	0.27826087	107	0.055652174
Psi te	0.086956522	107	0.01242236
St li	0.030434783	107	0.091304349
Cl li	0.130434783	112	0.023188406
Er ma	0.039130435	118	0.004891304
Ap th	0.152173913	142	0.076086957
Be za	0.052173913	142	0.008695652
Cr fo	0.204347826	142	0.054492754
Dr re	0.043478261	142	0.007246377
Er ma	0.039130435	142	0.028586957
Fa fl	0.07826087	142	0.031304348
Ho po	0.27826087	142	0.162318841
Mo al	0.534782609	142	0.339479217
Ol la	0.052173913	142	0.003864734
Psi te	0.086956522	142	0.063579899
Ps ca	0.043478261	142	0.009661836
St li	0.030434783	142	0.060869566
My vi	0.069565217	143	0.013913043
Dr re	0.043478261	144	0.000724638
St li	0.030434783	148	0.030434783
Er ma	0.039130435	156	0.004891304
My vi	0.069565217	17	0.034782609
Be za	0.052173913	150	0.09632107
Cr fo	0.204347826	150	0.027246377
Mo al	0.534782609	150	0.071304348
My vi	0.069565217	150	0.112850241
St li	0.030434783	150	0.121739132
Psi te	0.086956522	22	0.003952569
St li	0.030434783	22	0.030434783
Cr fo	0.204347826	23	0.027246377
An bo	3.856521739	26	0.811899313
Cr fo	0.204347826	26	0.299710145
Er ma	0.039130435	26	0.046956522
Fa fl	0.07826087	26	0.003130435
Fl in	0.17826087	26	0.106956522
Ho po	0.27826087	26	1.405217394
Mo al	0.534782609	26	0.213913044
Ol la	0.052173913	26	0.06589372
Psi te	0.086956522	26	0.024280068
Ps ca	0.043478261	26	0.069565218
St li	0.030434783	26	0.507246383
Cr fo	0.204347826	53	0.034057971
Er ma	0.039130435	54	0.005217391
Er ma	0.039130435	87	0.005217391
Be za	0.052173913	48	0.008026756
Cr fo	0.204347826	48	0.027246377
Dr re	0.043478261	48	0.002173913
Er ma	0.039130435	48	0.005217391
My vi	0.069565217	48	0.09584541
Psi te	0.086956522	48	0.028853755
Er ma	0.039130435	60	0.004347826
Dr re	0.043478261	63	0.000724638
My vi	0.069565217	76	0.006956522
An bo	3.856521739	98	0.661118012
Cr fo	0.204347826	98	0.054492754
Dr re	0.043478261	98	0.002898551
Cr fo	0.204347826	99	0.027246377
Ch co	0.039130435	110	0.017608696
Er ma	0.039130435	110	0.004891304
