Ap th	0.008695652	13	0.010434782
Cr fo	0.1	13	0.01
Psi te	0.008695652	13	0.001242236
Si ci	0.117391304	13	0.159972332
Tr bl	0.004347826	13	0.001932367
Do vi	0.204347826	29	0.035538752
Ho po	0.004347826	36	0.001086957
Ap th	0.008695652	119	0.000347826
Ap th	0.008695652	8	0.000347826
Cr fo	0.1	8	0.008
Si ci	0.117391304	8	0.008804348
To as	0.117391304	8	0.010671937
Ap th	0.008695652	31	0.000347826
Cr fo	0.1	31	0.019215686
Psi te	0.008695652	31	0.000193237
Si ci	0.117391304	31	0.002934783
To as	0.117391304	31	0.021343873
Do ap di	0.069565217	50	0.026086956
Er ma	0.02173913	50	0.007246377
Ho po	0.004347826	50	0.001521739
Psi te	0.008695652	50	0.000193237
Ho po	0.004347826	56	0.007216999
Si ci	0.117391304	56	0.096847826
To as	0.117391304	56	0.028173913
Ho po	0.004347826	70	0.00057971
Er ma	0.02173913	85	0.005797101
Si ci	0.117391304	88	0.002934783
Ap th	0.008695652	89	0.019378882
Cr fo	0.1	89	0.01
Do vi	0.204347826	89	0.017769376
Er ma	0.02173913	89	0.008695652
Ho po	0.004347826	89	0.000842146
Psi te	0.008695652	89	0.003726708
Si ci	0.117391304	89	0.048237154
To as	0.117391304	89	0.061470356
Er ma	0.02173913	90	0.005797101
Ap th	0.008695652	96	0.006310559
Cr fo	0.1	96	0.013333333
Do vi	0.204347826	96	0.027246377
Si ci	0.117391304	96	0.090391304
Si ci	0.117391304	106	0.028173913
Ap th	0.008695652	107	0.003064182
Cr fo	0.1	107	0.026666667
Si ci	0.117391304	107	0.007826087
To as	0.117391304	107	0.054260869
Ap th	0.008695652	127	0.002484472
To as	0.117391304	127	0.009391304
Ap th	0.008695652	142	0.000347826
Cr fo	0.1	142	0.011764706
Do ap di	0.069565217	142	0.043478261
Er ma	0.02173913	142	0.00621118
Ho po	0.004347826	142	0.000932237
Psi te	0.008695652	142	0.008888889
Si ci	0.117391304	142	0.023478261
To as	0.117391304	142	0.085375494
Ap th	0.008695652	143	0.001391304
Cr fo	0.1	143	0.03
Er ma	0.02173913	143	0.00621118
Psi te	0.008695652	143	0.001581028
Si ci	0.117391304	143	0.039841897
Do vi	0.204347826	144	0.008173913
Er ma	0.02173913	144	0.00621118
Ho po	0.004347826	144	0.000724638
Psi te	0.008695652	144	0.003726708
Cr fo	0.1	152	0.01
Si ci	0.117391304	160	0.013606719
Do vi	0.204347826	34	0.013623188
Er ma	0.02173913	122	0.004347826
To as	0.117391304	17	0.013043478
Ap th	0.008695652	150	0.010434782
Er ma	0.02173913	150	0.02173913
Ap th	0.008695652	26	0.004803313
Cr fo	0.1	26	0.162941176
Er ma	0.02173913	26	0.035196687
Ho po	0.004347826	26	0.008701527
Psi te	0.008695652	26	0.001242236
To as	0.117391304	26	0.104869565
Er ma	0.02173913	87	0.011594203
Ho po	0.004347826	87	0.000352526
Psi te	0.008695652	87	0.001242236
Cr fo	0.1	132	0.01
Er ma	0.02173913	48	0.008695652
Psi te	0.008695652	48	0.009937888
To as	0.117391304	48	0.049517786
Cr fo	0.1	59	0.029411765
Er ma	0.02173913	59	0.01863354
Si ci	0.117391304	59	0.009391304
Si ci	0.117391304	63	0.018782609
Si ci	0.117391304	74	0.009391304
An bo	0.026086957	98	0.002823264
Cr fo	0.1	98	0.005882353
Ho po	0.004347826	98	0.000117509
To as	0.117391304	98	0.026086956
An bo	0.026086957	99	0.011293055
Psi te	0.008695652	99	0.002484472
Ap th	0.008695652	110	0.00057971
Cr fo	0.1	110	0.005882353
Cr fo	0.1	135	0.004
Si ci	0.117391304	135	0.009391304
