Gr bo	0.013043478	13	5.64587E-05
La ca	0.008695652	13	0.000352867
Psi te	2.943478261	13	3.376821641
Ps ca	0.460869565	13	0.559802898
Si pu	0.304347826	13	0.841885633
Wa tr	0.12173913	13	0.000832229
Psi te	2.943478261	133	0.732322765
He pr	4.347826087	31	5.427023132
Si pu	0.304347826	31	0.044020164
Gr bo	0.013043478	96	8.06553E-06
He pr	4.347826087	96	6.707039335
An ma	0.565217391	107	0.025557656
He pr	4.347826087	107	0.107435413
La ca	0.008695652	107	0.000176434
St li	0.091304348	107	0.193406429
Gr bo	0.013043478	142	1.20983E-05
Psi te	2.943478261	142	0.167524816
An ma	0.565217391	156	0.008519219
Eu or	0.004347826	156	3.78072E-06
Ga ps	0.147826087	156	0.003513548
Ol la	0.42173913	156	0.027893682
Psi te	2.943478261	156	1.139168746
Ps ca	0.460869565	156	0.498954757
Psi te	2.943478261	84	0.569584373
An ma	0.565217391	150	0.153345936
Psi te	2.943478261	150	0.167524816
Psi te	2.943478261	22	0.418812039
An ma	0.565217391	26	0.068153749
Ba pl	0.060869565	26	2.90596E-05
Eu ch	0.034782609	26	1.61311E-05
Eu ob gi	0.004347826	26	1.26024E-06
Gr bo	0.013043478	26	1.20983E-05
He pr	4.347826087	26	0.598568728
Ho po	0.07826087	26	0.005398866
La ca	0.008695652	26	0.00042344
Ol la	0.42173913	26	0.023602346
Ph ph	0.043478261	26	0.000950221
St li	0.091304348	26	0.048351607
Wi in	0.152173913	26	0.023387244
La ca	0.008695652	113	0.000282294
He pr	4.347826087	48	0.107435413
Ar cr	0.108695652		0
Co mac	0.282608696		0
Co mau	0.086956522		0
Co in	0.043478261		0
Os ma	1.134782609		0
Sm an	0.017391304		0
