Ap th	1.77826087	13	0.928647343
Ca ep	0.02173913	13	0.007246377
Di re	0.02173913	13	0.078260868
Eu ch	0.165217391	13	0.016521739
Ga ps	0.904347826	13	0.150724638
La ca	0.32173913	13	0.257391304
Me ov	0.02173913	13	0.004227053
Pi se	0.956521739	13	0.311249137
Tu ri	0.060869565	13	0.01352657
Ap th	1.77826087	27	0.474202899
Ap th	1.77826087	119	0.296376812
Ap th	1.77826087	134	0.136789298
Di re	0.02173913	117	0.008695652
Me ov	0.02173913	8	0.003171491
St li	0.130434783	8	0.058695652
Ap th	1.77826087	31	0.197584541
Pi se	0.956521739	31	0.047826087
St li	0.130434783	31	0.176086957
Ap th	1.77826087	45	0.237101449
Me ov	0.02173913	50	0.009501659
Pi se	0.956521739	50	0.047826087
St li	0.130434783	51	0.026086957
Sy cor	0.934782609	51	0.053416149
Pi se	0.956521739	61	0.106280193
St li	0.130434783	62	0.123913044
Sy cor	0.934782609	62	0.186956522
An ma	0.043478261	68	0.007246377
Wa tr	0.013043478	72	0.001490683
Ap th	1.77826087	89	0.790338164
Me ov	0.02173913	89	0.005122439
St li	0.130434783	96	0.165217392
Ca ep	0.02173913	106	0.010869565
St li	0.130434783	106	0.086956522
An ma	0.043478261	107	0.007246377
Em an	0.056521739	107	0.004710145
St li	0.130434783	107	0.065217392
Ap th	1.77826087	112	0.395169082
Me ov	0.02173913	112	0.008918617
Ol la	0.191304348	112	0.047826087
Pi se	0.956521739	112	0.10931677
St li	0.130434783	112	0.058695652
Sy cor	0.934782609	112	0.699546106
Pi se	0.956521739	118	0.047826087
St li	0.130434783	118	0.032608696
St li	0.130434783	127	0.026086957
Sy cor	0.934782609	128	0.071906355
St li	0.130434783	139	0.052173913
Ap th	1.77826087	142	0.889130435
Me ov	0.02173913	142	0.010244877
Sy cor	0.934782609	142	0.053416149
Ca ep	0.02173913	156	0.008695652
Pi se	0.956521739	156	0.212560386
La ca	0.32173913	160	0.064347826
Em an	0.056521739	17	0.116543276
Ap th	1.77826087	150	5.831783725
Ca ep	0.02173913	150	0.008695652
Ca co	0.030434783	150	0.097391306
Eu ch	0.165217391	150	0.022028985
Pi se	0.956521739	150	3.289233954
St li	0.130434783	150	0.652173915
Tu ri	0.060869565	150	0.024347826
Xy la	0.004347826	150	0.004347826
Ol la	0.191304348	7	0.051014493
Ap th	1.77826087	24	0.197584541
Ca ep	0.02173913	26	0.026086956
Ol la	0.191304348	26	0.114782609
St li	0.130434783	71	0.026086957
An ma	0.043478261	113	0.007246377
Ga ps	0.904347826	21	0.150724638
Ga ps	0.904347826	63	0.150724638
Ga ps	0.904347826	86	0.150724638
Di re	0.02173913	98	0.02173913
Ga ps	0.904347826	98	0.67826087
Pi se	0.956521739	98	0.054658385
Ta per	0.095652174	98	0.08768116
Sy cor	0.934782609	99	0.053416149
Ga ps	0.904347826	110	0.150724638
Ga ps	0.904347826	111	0.150724638
Co in	0.139130435		
Sy ma	0.008695652		
