Si ci	0.117391304	13	0.49478228
Tr bl	0.004347826	13	0.007487923
Psi te	0.073913043	25	0.024637681
Si ci	0.117391304	31	0.016770186
Do vi	0.043478261	43	0.00057971
Cl li	0.039130435	42	0.009782609
Si ci	0.117391304	51	0.002934783
Do vi	0.043478261	56	0.00057971
Si ci	0.117391304	56	0.169714285
Psi te	0.073913043	61	0.013438735
Do vi	0.043478261	62	0.00057971
Do vi	0.043478261	66	0.001191185
Si ci	0.117391304	67	0.009391304
Si ci	0.117391304	77	0.009391304
Do vi	0.043478261	85	0.00173913
Cr fo	0.1	89	0.005263158
Er ma	0.026086957	89	0.017391305
Cr fo	0.1	96	0.010526316
Do vi	0.043478261	96	0.004057971
Er ma	0.026086957	103	0.026086957
Si ci	0.117391304	103	0.009391304
Do vi	0.043478261	104	0.00173913
Psi te	0.073913043	104	0.024637681
Si ci	0.117391304	106	0.012356979
Do vi	0.043478261	107	0.001060445
Psi te	0.073913043	107	0.024637681
Si ci	0.117391304	107	0.016770186
Si ci	0.117391304	112	0.016770186
Si ci	0.117391304	118	0.002934783
Si ci	0.117391304	127	0.016770186
Cr fo	0.1	142	0.022222222
Do vi	0.043478261	142	0.00238237
Si ci	0.117391304	142	0.033540373
Do vi	0.043478261	143	0.003478261
Er ma	0.026086957	143	0.017391305
Psi te	0.073913043	143	0.049275362
Si ci	0.117391304	143	0.033540373
Psi te	0.073913043	144	0.014782609
Si ci	0.117391304	144	0.049427917
Do vi	0.043478261	150	0.001060445
Cr fo	0.1	26	0.29502924
Si ci	0.117391304	26	0.009391304
Psi te	0.073913043	48	0.02687747
Si ci	0.117391304	48	0.009391304
Si ci	0.117391304	63	0.016770186
Cr fo	0.1	98	0.022222222
Psi te	0.073913043	99	0.024637681
Si ci	0.117391304	99	0.005869565
An bo	0.143478261		0
