Ap th	0.191304348	13	0.073333333
Co in	0.052173913	13	0.008026756
Di re	0.004347826	13	0.002981366
Ga pe	0.543478261	13	0.031055901
La ca	0.365217391	13	0.034782609
Pa ba	0.07826087	13	9.15652179
Pi se	0.47826087	13	0.325672878
Psi te	5.604347826	13	0.415136876
Di re	0.004347826	117	0.002898551
La ca	0.365217391	117	0.103260869
Pa ba	0.07826087	117	0.23478261
St li	0.360869565	8	0.090217391
Pi se	0.47826087	31	0.027329193
St li	0.360869565	31	0.090217391
Sy cor	0.295652174	31	0.05068323
Pa ba	0.07826087	50	0.31304348
Pi se	0.47826087	51	0.027329193
Sy cor	0.295652174	51	0.01689441
St li	0.360869565	56	0.090217391
Pa ba	0.07826087	72	0.31304348
St li	0.360869565	88	0.180434783
St li	0.360869565	96	0.288695652
Sy cor	0.295652174	96	0.011826087
Pi se	0.47826087	107	0.081987578
St li	0.360869565	107	0.180434783
Sy cor	0.295652174	107	0.05068323
Eu ch	0.365217391	112	0.028093645
Psi te	5.604347826	112	0.622705314
St li	0.360869565	112	0.090217391
Sy cor	0.295652174	112	0.145291926
Ap th	0.191304348	118	0.031884058
Eu ob gi	0.434782609	118	0.057971015
Pi se	0.47826087	118	0.027329193
St li	0.360869565	118	0.090217391
Sy cor	0.295652174	118	0.16978882
St li	0.360869565	142	0.090217391
St li	0.360869565	148	0.180434783
Ap th	0.191304348	156	0.243381643
Eu ch	0.365217391	156	0.028093645
Eu ob gi	0.434782609	156	0.347826087
Ga ps	0.008695652	156	0.00173913
Oc ma	0.004347826	156	0.000668896
Pi se	0.47826087	156	0.081987578
Psi te	5.604347826	156	2.283252818
Sy cor	0.295652174	156	0.260173913
Tu ri	0.060869565	156	0.025362319
La ca	0.365217391	160	0.034782609
Psi te	5.604347826	83	0.58993135
Psi te	5.604347826	101	3.11352657
St li	0.360869565	17	0.72173913
Ph ph	0.652173913	116	0.052173913
Ap th	0.191304348	150	0.526086957
Eu ob gi	0.434782609	150	0.049689441
Oc ma	0.004347826	150	0.000966184
Ph ph	0.652173913	150	0.226449275
Pi se	0.47826087	150	0.913250518
Psi te	5.604347826	150	0.58993135
Tu ri	0.060869565	150	0.1
Ga ps	0.008695652	21	0.002173913
Ga ps	0.008695652	64	0.010869565
Di re	0.004347826	74	0.00173913
Ta per	0.095652174	74	0.019130435
Di re	0.004347826	98	0.023850931
Ga pe	0.543478261	98	0.232919255
Ga ps	0.008695652	98	0.018357488
Ga ro	0.026086957	98	0.104347828
Pi se	0.47826087	98	0.063768116
Psi te	5.604347826	98	1.245410628
Sm an	0.052173913	98	0.007453416
Ta per	0.095652174	98	0.168695652
Ga pe	0.543478261	99	0.155279503
Ta per	0.095652174	129	0.009565217
Ba ho	0.008695652		
Eu or	0.013043478		
Mo gl	0.008695652		
Ol la	0.217391304		
