Ap th	1.473913043	13	0.707478261
Be za	0.304347826	13	0.31541502
Dr re	0.37826087	13	0.067246377
Psi te	1.826086957	13	0.091304348
Ro si	0.030434783	13	0.021557971
Si ci	0.434782609	13	0.347826087
Sy ve	0.02173913	13	0.01242236
To as	0.104347826	38	0.010434783
Ap th	1.473913043	119	0.471652174
Pa wi	0.004347826	119	0.000724638
Sy ve	0.02173913	119	0.016005733
Be za	0.304347826	117	0.030434783
Mo al	0.67826087	117	0.061660079
Pa wi	0.004347826	117	0.001449275
Be za	0.304347826	8	0.027667984
Ch co	0.782608696	8	0.111801242
Cl li	0.086956522	8	0.01863354
Cr fo	0.456521739	8	0.076086957
Dr re	0.37826087	8	0.061937452
Si ci	0.434782609	31	0.173913044
Cr fo	0.456521739	41	0.076811594
Mo al	0.67826087	41	0.045217391
Psi te	1.826086957	41	0.273913044
Mo al	0.67826087	50	0.045217391
Ap th	1.473913043	51	0.235826087
Cr fo	0.456521739	51	0.076086957
Mo al	0.67826087	51	0.045217391
St li	0.082608696	51	0.165217392
Mo al	0.67826087	56	0.180869565
Ro si	0.030434783	56	0.020289855
Si ci	0.434782609	56	0.372670808
Er ma	0.113043478	62	0.030144927
St li	0.082608696	67	0.082608696
Ap th	1.473913043	72	0.117913043
Cr fo	0.456521739	72	0.114130435
Dr re	0.37826087	72	0.042028986
Si ci	0.434782609	72	0.074534162
Ro si	0.030434783	85	0.013949276
Si ci	0.434782609	85	0.173913044
Mo al	0.67826087	90	0.813913044
Ap th	1.473913043	96	1.434608695
Ch co	0.782608696	96	0.111801242
Cr fo	0.456521739	96	0.038043478
Dr re	0.37826087	96	0.025217391
Er ma	0.113043478	96	0.022608696
Mo al	0.67826087	96	0.316521739
Psi te	1.826086957	96	0.21483376
Si ci	0.434782609	96	0.074534162
Sy ve	0.02173913	96	0.00621118
Mo al	0.67826087	103	0.542608696
Si ci	0.434782609	103	0.149068323
Ap th	1.473913043	105	0.117913043
Dr re	0.37826087	105	0.019908467
Si ci	0.434782609	105	0.024844721
Si ci	0.434782609	106	0.024844721
An ma	0.073913043	107	0.134559642
An bo	3.243478261	107	0.259478261
Ap th	1.473913043	107	0.122826087
Co mau	0.095652174	107	0.057391304
Cr fo	0.456521739	107	0.088768116
Dr re	0.37826087	107	0.025217391
Fl in	0.413043478	107	0.008695652
Mo al	0.67826087	107	1.537391305
Po ma	0.065217391	107	0.00931677
Psi te	1.826086957	107	0.21483376
St li	0.082608696	107	0.330434784
To as	0.104347826	107	0.018782609
Ap th	1.473913043	118	0.368478261
Mo al	0.67826087	118	0.045217391
An ma	0.073913043	120	0.024637681
An bo	3.243478261	120	0.259478261
Cl li	0.086956522	128	0.002898551
Si ci	0.434782609	128	0.074534162
An ma	0.073913043	130	0.024637681
Ag sa	0.173913043	142	0.028985507
An ma	0.073913043	142	0.024637681
Ap th	1.473913043	142	3.247521738
Ch co	0.782608696	142	0.223602485
Cr fo	0.456521739	142	0.396014493
Dr re	0.37826087	142	0.154290618
Er ma	0.113043478	142	0.022608696
Fl in	0.413043478	142	0.002848576
Mo al	0.67826087	142	1.227826088
Psi te	1.826086957	142	1.127877238
Si ci	0.434782609	142	0.695652174
Sy ve	0.02173913	142	0.026915113
Ag sa	0.173913043	143	0.028985507
An bo	3.243478261	143	0.180193237
Cr fo	0.456521739	143	0.038043478
Mo al	0.67826087	143	0.135652174
Si ci	0.434782609	143	0.074534162
Ap th	1.473913043	144	0.09826087
Cl li	0.086956522	147	0.002898551
Dr re	0.37826087	147	0.042028986
Cl li	0.086956522	148	0.002898551
Cr fo	0.456521739	148	0.025362319
Be za	0.304347826	160	0.027667984
St li	0.082608696	149	0.082608696
Ap th	1.473913043	17	0.196521739
Cl li	0.086956522	17	0.010434783
Co mau	0.095652174	17	0.153043478
Cr fo	0.456521739	17	0.266304348
St li	0.082608696	17	0.165217392
Sy ve	0.02173913	17	0.0621118
To as	0.104347826	17	0.008347826
An bo	3.243478261	150	0.259478261
Ap th	1.473913043	150	0.221086956
Be za	0.304347826	150	0.060869565
Co mau	0.095652174	150	0.019130435
Cr fo	0.456521739	150	0.207246377
Mo al	0.67826087	150	0.406956522
Ro si	0.030434783	150	0.202898553
To as	0.104347826	150	0.040869565
Psi te	1.826086957	26	0.273913044
St li	0.082608696	26	1.23913044
An ma	0.073913043	87	0.024637681
Ch co	0.782608696	21	0.07826087
Dr re	0.37826087	21	0.060942029
Mo al	0.67826087	48	0.135652174
Co mau	0.095652174	69	0.019130435
An ma	0.073913043	75	0.011371237
Dr re	0.37826087	75	0.018913044
Cr fo	0.456521739	76	0.025362319
Ch co	0.782608696	86	0.028458498
An bo	3.243478261	98	2.146477677
Mo al	0.67826087	98	0.135652174
Ap th	1.473913043	99	0.09826087
Mo al	0.67826087	99	0.135652174
Ap th	1.473913043	110	0.235826087
Ch co	0.782608696	110	0.303896104
Dr re	0.37826087	110	0.042028986
Psi te	1.826086957	110	0.073043478
An bo	3.243478261	126	0.463354037
Dr re	0.37826087	154	0.018913044
