Ap th	0.02173913	13	0.014715719
Ca co	0.030434783	13	0.052886539
Ga ps	0.295652174	13	0.124830918
La ca	0.173913043	13	0.168391994
Sy pe	0.034782609	13	0.032736573
St li	0.047826087	8	0.015942029
Ap th	0.02173913	31	0.001672241
St li	0.047826087	31	0.114782609
Ga ps	0.295652174	50	0.059130435
Ap th	0.02173913	51	0.014715719
Ca co	0.030434783	51	0.020132528
St li	0.047826087	51	0.03826087
Sy cor	0.108695652	51	0.01552795
Ap th	0.02173913	89	0.005295429
Ap th	0.02173913	96	0.020457079
Cr gr	0.02173913	96	0.00310559
Er ma	0.017391304	96	0.011594203
Ga ps	0.295652174	96	0.197101449
Ph ph	0.039130435	96	0.009782609
St li	0.047826087	96	0.299710145
Sy cor	0.108695652	96	0.054347826
Sy pe	0.034782609	96	0.008439898
Ca co	0.030434783	105	0.002766798
St li	0.047826087	106	0.015942029
La ca	0.173913043	112	0.019323671
St li	0.047826087	112	0.031884058
Ph ph	0.039130435	118	0.004891304
St li	0.047826087	118	0.015942029
St li	0.047826087	128	0.019130435
Sy pe	0.034782609	128	0.004092072
Ap th	0.02173913	142	0.003344482
Sy pe	0.034782609	142	0.004092072
Ga ps	0.295652174	143	0.065700483
St li	0.047826087	148	0.015942029
Ap th	0.02173913	156	0.014492753
Ca co	0.030434783	156	0.003580563
Ap th	0.02173913	82	0.002898551
Ap th	0.02173913	17	0.003344482
Sy cor	0.108695652	17	0.263975155
Ap th	0.02173913	150	0.009364548
Mo ma	0.043478261	150	0.2084196
Ph ph	0.039130435	150	0.002524544
Ap th	0.02173913	26	0.008695652
Co in	0.004347826	26	0.004968944
Cr gr	0.02173913	26	0.012836439
Er ma	0.017391304	26	0.005797101
Ga ps	0.295652174	26	0.319116632
Ph ph	0.039130435	26	0.002524544
Ap th	0.02173913	94	0.001672241
Cr gr	0.02173913	48	0.010973085
Ph ph	0.039130435	48	0.002524544
Ga ps	0.295652174	64	0.065700483
St li	0.047826087	76	0.015942029
Ap th	0.02173913	86	0.003623188
Er ma	0.017391304	98	0.005797101
Ga ps	0.295652174	98	0.059130435
Ap th	0.02173913	110	0.010869565
Em an	0.008695652		0
Ta per	0.013043478		0
Tu ri	0.008695652		0
Wi in	1.5		0
