Di re	0.008695652	13	0.026086956
Ga ps	0.843478261	13	0.354610637
La ca	0.091304348	13	0.116304348
Py fa	0.060869565	13	0.269565216
St li	0.104347826	123	0.069565217
Di re	0.008695652	117	0.002898551
Sy com	0.008695652	117	0.008695652
Di re	0.008695652	9	0.004347826
Eu ob br	0.017391304	31	0.002675585
Ga ps	0.843478261	31	0.088787185
St li	0.104347826	31	0.104347826
Sy cor	0.739130435	31	1.075098815
St li	0.104347826	44	0.069565217
St li	0.104347826	62	0.034782609
Sy cor	0.739130435	62	0.134387352
Eu ob br	0.017391304	89	0.002173913
Me ov	0.02173913	96	0.001811594
Py fa	0.060869565	96	0.004057971
St li	0.104347826	96	0.278260869
Sy cor	0.739130435	96	0.282213439
Eu ob br	0.017391304	112	0.00112202
St li	0.104347826	112	0.104347826
Em an	0.82173913	118	0.082173913
St li	0.104347826	118	0.208695652
Sy cor	0.739130435	118	0.134387352
Em an	0.82173913	142	0.082173913
St li	0.104347826	142	0.208695652
Sy cor	0.739130435	142	0.134387352
St li	0.104347826	143	0.069565217
Sy cor	0.739130435	148	0.134387352
St li	0.104347826	155	0.139130435
La ca	0.091304348	156	0.008695652
Py fa	0.060869565	156	0.004057971
Xy sp	0.008695652	35	0.00115942
Sy cor	0.739130435	17	0.369565218
La ca	0.091304348	150	0.091304348
Sy com	0.008695652	150	0.008695652
Sy cor	0.739130435	150	0.316770186
Sy pe	0.091304348	150	0.182608696
Tr ma	0.004347826	150	0.008695652
Ga ps	0.843478261	69	0.9516165
Ga ps	0.843478261	86	0.088787185
Di re	0.008695652	98	0.004347826
Ga ps	0.843478261	98	0.129765886
Me ov	0.02173913	98	0.001317523
Py fa	0.060869565	98	0.04057971
Sy cor	0.739130435	98	0.239977414
Ga ps	0.843478261	110	0.112463768
Py fa	0.060869565	110	0.012173913
Ga ps	0.843478261	135	0.129765886
Ta per	0.369565217	145	0.036956522
Ca ep	0.02173913		
Co co	0.039130435		
Tu ri	0.152173913		
Xy la	0.004347826		
