Ap th	0.347826087	13	0.154589372
Be za	0.047826087	13	0.019130435
Co mac	0.004347826	13	0.000869565
Co mau	0.043478261	13	0.079431438
Gr bo	0.130434783	13	0.047826087
Psi te	1.439130435	13	0.329212845
Si pu	0.434782609	13	0.369565218
Wa tr	1.608695652	13	1.286956522
Fl in	0.413043478	20	0.013768116
Si pu	0.434782609	119	0.043478261
Be za	0.047826087	117	0.006376812
Co mau	0.043478261	8	0.014214047
Ga ro	0.217391304	8	0.028985507
Psi te	1.439130435	8	0.191884058
Si pu	0.434782609	8	0.010869565
Wa tr	1.608695652	8	0.107246377
St li	0.095652174	31	0.095652174
Wa tr	1.608695652	31	0.214492754
Ga ro	0.217391304	46	0.037807183
Wa tr	1.608695652	51	0.107246377
Oc ma	0.026086957	72	0.005797102
St li	0.095652174	72	0.095652174
Co mau	0.043478261	78	0.007246377
He pr	1.239130435	85	0.309782609
Gr bo	0.130434783	90	0.004347826
Psi te	1.439130435	90	0.287826087
Ga ro	0.217391304	105	0.028985507
Co mac	0.004347826	107	0.000790514
Eu ch	0.269565217	107	0.053913043
Gr bo	0.130434783	107	0.004347826
He pr	1.239130435	107	0.733152174
Oc la	0.030434783	107	0.006763285
Po ma	0.065217391	107	0.00931677
Psi te	1.439130435	112	0.095942029
St li	0.095652174	112	0.226832298
St li	0.095652174	114	0.063768116
Co mac	0.004347826	120	0.000869565
Fa fl	0.369565217	120	0.061594203
He pr	1.239130435	120	0.351086957
Ol la	0.065217391	120	0.002173913
Ba pl	0.060869565	142	0.024347826
Fa fl	0.369565217	142	0.061594203
Gr bo	0.130434783	142	0.004347826
Mo gl	0.008695652	142	0.008695652
Psi te	1.439130435	142	0.287826087
Si pu	0.434782609	142	0.010869565
Si pu	0.434782609	57	0.004830918
Si pu	0.434782609	125	0.010869565
Si pu	0.434782609	160	0.026570048
He pr	1.239130435	3	0.061956522
Fa fl	0.369565217	80	0.049275362
He pr	1.239130435	149	0.061956522
Ap th	0.347826087	17	0.063241107
Ba pl	0.060869565	17	0.050724638
He pr	1.239130435	17	0.061956522
Ph ph	1.913043478	116	4.144927536
Ap th	0.347826087	150	0.569169961
Be za	0.047826087	150	0.026570048
Co mac	0.004347826	150	0.000869565
Co mau	0.043478261	150	0.065217392
Co in	0.230434783	150	0.07090301
Mi er	0.065217391	150	0.013043478
Ol la	0.065217391	150	0.004347826
Ph ph	1.913043478	150	1.35552795
St li	0.095652174	150	0.127536232
Wa tr	1.608695652	150	0.857971014
Ga ro	0.217391304	7	0.037807183
Mi er	0.065217391	24	0.013043478
He pr	1.239130435	26	0.123913044
Mi er	0.065217391	26	0.065217391
Ba pl	0.060869565	92	0.01352657
Ba pl	0.060869565	93	0.003381643
Si pu	0.434782609	2	0.002484472
Si pu	0.434782609	4	0.002484472
Si pu	0.434782609	6	0.002484472
Si pu	0.434782609	21	0.002484472
Co mac	0.004347826	49	0.000434783
Co mac	0.004347826	58	0.000334448
Eu ch	0.269565217	58	0.033695652
Si pu	0.434782609	64	0.002484472
Ag sa	0.095652174	98	0.092512821
An bo	1.2	98	3.851428571
Co mac	0.004347826	98	0.007625418
Co mau	0.043478261	98	0.057971015
Ga ro	0.217391304	98	0.056710775
Gr bo	0.130434783	98	0.021739131
Mi er	0.065217391	98	0.156521738
Si pu	0.434782609	98	0.004968944
Ag sa	0.095652174	99	0.022956522
Co mau	0.043478261	99	0.021739131
Er mo	0.047826087	110	0.006832298
Oc ma	0.026086957	110	0.008695652
Psi te	1.439130435	110	0.169309463
Gr bo	0.130434783	135	0.008695652
Si pu	0.434782609	141	0.002484472
Si pu	0.434782609	154	0.00731539
An ma	0.113043478		0
Ba ho	0.030434783		0
Ch co	0.139130435		0
Cl li	0.826086957		0
La ca	0.008695652		0
Pa wi	0.008695652		0
