Ca ep	0.008695652	13	0.018115942
Di re	0.004347826	13	0.011594203
Ps ca	0.052173913	13	0.026086957
Ru al	0.047826087	13	0.023913044
Sy pe	0.034782609	13	0.019875777
Ru al	0.047826087	119	0.027898551
Sy pe	0.034782609	117	0.005797102
Ap th	2.052173913	31	0.216018307
Cr gr	0.02173913	31	0.004264614
Ps ca	0.052173913	31	0.026086957
St li	0.095652174	31	0.124347826
Ap th	2.052173913	51	0.619123897
Sy pe	0.034782609	56	0.004968944
St li	0.095652174	95	0.03826087
Ap th	2.052173913	96	0.64805492
Em an	0.039130435	96	0.001778656
St li	0.095652174	96	0.286956522
Sy pe	0.034782609	96	0.009937888
Ph ph	0.347826087	103	0.069565217
Psi te	0.286956522	103	0.095652174
Sy pe	0.034782609	103	0.004968944
Di re	0.004347826	105	0.002173913
Sy pe	0.034782609	105	0.005797102
Ap th	2.052173913	106	0.64805492
St li	0.095652174	106	0.03826087
Ap th	2.052173913	112	0.216018307
Cr gr	0.02173913	112	0.002288329
Em an	0.039130435	112	0.001778656
Cr gr	0.02173913	127	0.003952569
St li	0.095652174	128	0.03826087
St li	0.095652174	137	0.03826087
Ca ep	0.008695652	142	0.002173913
Ps ca	0.052173913	142	0.026086957
Cr gr	0.02173913	148	0.00310559
Psi te	0.286956522	17	0.95652174
Ph ph	0.347826087	116	0.18972332
Ap th	2.052173913	150	0.216018307
Ba in	0.043478261	150	0.034782609
Mo ma	0.073913043	150	0.042236025
Ph ph	0.347826087	150	0.556521739
Ba in	0.043478261	26	0.017391304
Cr gr	0.02173913	26	0.007905138
St li	0.095652174	26	0.03826087
Cr gr	0.02173913	48	0.011634818
Di re	0.004347826	86	0.001242236
Ta per	0.008695652	98	0.002675585
An bo	0.008695652		0
Er ma	0.017391304		0
Mo ma	0.073913043		0
Pi se	0.030434783		0
Tu ri	0.013043478		0
Wi in	0.97826087		0
