Ga ps	0.147826087	13	0.014782609
La ca	0.004347826	13	0.005383023
Psi te	1.391304348	13	0.185507246
Ga ps	0.147826087	119	0.029565217
Psi te	1.391304348	8	0.092753623
St li	0.065217391	8	0.032608696
Sy cor	0.195652174	31	0.02173913
St li	0.065217391	106	0.010869565
St li	0.065217391	107	0.032608696
Sy cor	0.195652174	118	0.02173913
Psi te	1.391304348	142	0.092753623
Psi te	1.391304348	147	0.185507246
Ga ps	0.147826087	156	0.044347826
Ol la	0.460869565	156	0.184347826
Ps te	0.013043478	156	0.117391302
Psi te	1.391304348	156	0.088336784
Ps ca	0.156521739	156	0.156521739
St li	0.065217391	156	0.097826087
Tr ma	0.004347826	156	0.013043478
Psi te	1.391304348	91	0.044168392
Sy cor	0.195652174	17	0.046956522
An ma	1.130434783	150	2.260869566
Sy cor	0.195652174	150	0.062608696
Ga ps	0.147826087	7	0.02687747
Psi te	1.391304348	7	0.044168392
St li	0.065217391	7	0.054347826
Eu ob gi	0.034782609	26	0.034782609
Psi te	1.391304348	26	0.406349206
Sy cor	0.195652174	26	0.027950311
Ta per	0.069565217	26	0.059627329
An ma	1.130434783	48	0.075362319
Ps te	0.013043478	48	0.013043478
Psi te	1.391304348	48	0.185507246
Ga ps	0.147826087	98	0.241897233
St li	0.065217391	98	0.043478261
Ta per	0.069565217	98	0.026086956
Tr ma	0.004347826	115	0.004347826
Ar cr	0.108695652		0
Co mac	0.004347826		0
Co mau	0.02173913		0
Eu or	0.004347826		0
Eu ch	0.034782609		0
Wa tr	0.034782609		0
Wi in	0.326086957		0
