Ap th	6.634782609	13	1.97009014
Ba in	0.02173913	13	2.28833E-05
Ca ep	0.065217391	13	0.00042008
Di re	0.026086957	13	0.000523251
Pa ri	0.004347826	13	1.0802E-06
Sy pe	0.213043478	13	0.006486409
Sy pe	0.213043478	108	0.000741021
Ca ep	0.065217391	119	0.000151229
Sy pe	0.213043478	119	0.007199691
Ap th	6.634782609	133	0.656696713
Pa ri	0.004347826	117	1.17022E-06
Sy pe	0.213043478	117	0.00483843
Ap th	6.634782609	31	1.247723755
Ba in	0.02173913	31	2.71739E-05
St li	0.126086957	31	0.030644613
Sy gl	0.026086957	31	5.32365E-05
Sy gl	0.026086957	50	2.38408E-05
Ap th	6.634782609	51	2.20751126
Ba in	0.02173913	51	3.47826E-05
Ca ep	0.065217391	51	0.00021172
Sy gl	0.026086957	51	2.33466E-05
St li	0.126086957	62	0.025930057
Pl le	0.008695652	85	2.31044E-06
Ap th	6.634782609	96	1.616484218
Ba in	0.02173913	96	3.47826E-05
Pl le	0.008695652	96	3.46566E-06
St li	0.126086957	96	0.042431002
Sy gl	0.026086957	96	4.76815E-05
Ap th	6.634782609	103	1.313393427
Ca ep	0.065217391	103	0.000151229
Pl le	0.008695652	103	1.15522E-06
St li	0.126086957	103	0.037716446
Ap th	6.634782609	105	0.656696713
Ba in	0.02173913	105	0.000146796
Di re	0.026086957	105	1.51229E-05
St li	0.126086957	107	0.007071834
Ap th	6.634782609	112	0.656696713
Pl le	0.008695652	112	5.7761E-06
Sy gl	0.026086957	112	8.4016E-06
Xy sp	0.008695652	112	3.1758E-05
Ba in	0.02173913	118	2.71739E-05
Sy gl	0.026086957	118	3.02458E-05
St li	0.126086957	136	0.037716446
Pl le	0.008695652	137	1.15522E-06
St li	0.126086957	138	0.009429112
Ap th	6.634782609	142	3.518018108
Ba in	0.02173913	142	0.00031298
Ca ep	0.065217391	142	0.000362949
Di re	0.026086957	142	1.51229E-05
Pa ri	0.004347826	142	1.17022E-06
Pl le	0.008695652	142	1.15522E-06
Sy gl	0.026086957	142	2.70433E-05
Pl le	0.008695652	148	2.31044E-06
Ba in	0.02173913	155	2.71739E-05
Pl le	0.008695652	155	4.62088E-06
St li	0.126086957	155	0.028287335
Tu ri	0.239130435	160	0.000797101
Sy gl	0.026086957	74	8.89581E-06
Di re	0.026086957	98	4.83932E-05
Ba in	0.02173913	159	2.28833E-05
Co co	0.013043478		0
Tr ma	0.004347826		0
