Ap th	0.039130435	13	0.017391304
Be za	0.152173913	13	0.377898551
Mo al	0.486956522	13	0.292173913
My vi	0.069565217	13	0.045565217
Oc ma	0.008695652	13	0.010270951
Si pu	0.108695652	13	0.421273291
Oc ma	0.008695652	20	0.001512287
Be za	0.152173913	119	0.020289855
Ch co	0.313043478	119	0.052173913
Mo al	0.486956522	119	0.308405797
My vi	0.069565217	119	0.013913043
Oc ma	0.008695652	119	0.003550725
Ho po	0.195652174	8	0.07826087
Oc ma	0.008695652	8	0.00115942
Psi te	0.37826087	8	0.042028986
Ps ca	1.4	8	1.12
Si pu	0.108695652	14	0.00621118
Mo al	0.486956522	31	0.178550725
Si pu	0.108695652	31	0.016304348
Psi te	0.37826087	41	0.054037267
Mo al	0.486956522	50	0.097391304
Mo al	0.486956522	51	0.097391304
Ap th	0.039130435	56	0.007826087
Cr fo	0.069565217	56	0.009275362
Fa fl	0.07826087	56	0.125217392
Oc ma	0.008695652	72	0.002028985
Ps ca	1.4	72	0.56
St li	0.152173913	72	0.152173913
Co in	0.108695652	85	0.013586957
Er ma	0.008695652	85	0.01642512
Fa fl	0.07826087	85	0.147577641
Mo al	0.486956522	85	0.194782609
Psi te	0.37826087	85	0.050434783
Si pu	0.108695652	85	0.053260869
St li	0.152173913	85	0.202898551
Oc ma	0.008695652	90	0.002318841
Er ma	0.008695652	96	0.002898551
Ho po	0.195652174	96	0.130434783
Si pu	0.108695652	96	0.032608696
St li	0.152173913	96	0.101449275
Fa fl	0.07826087	105	0.017391304
Ap th	0.039130435	107	0.008695652
Fa fl	0.07826087	107	0.067826087
Ho po	0.195652174	107	0.260869565
My vi	0.069565217	107	0.00173913
Oc ma	0.008695652	107	0.000217391
Psi te	0.37826087	107	0.025217391
Ps ca	1.4	107	0.56
St li	0.152173913	107	1.52173913
Oc ma	0.008695652	128	0.000217391
Be za	0.152173913	139	0.00951087
Ap th	0.039130435	142	0.031304348
Fa fl	0.07826087	142	0.036521739
Mo al	0.486956522	142	0.097391304
My vi	0.069565217	142	0.022260869
Oc ma	0.008695652	142	0.001729679
Si pu	0.108695652	142	0.059782609
St li	0.152173913	142	0.202898551
Si pu	0.108695652	143	0.038043478
Oc ma	0.008695652	147	0.00115942
St li	0.152173913	147	0.152173913
My vi	0.069565217	17	0.008695652
Si pu	0.108695652	17	0.027173913
Ap th	0.039130435	150	0.117391305
Cr fo	0.069565217	150	0.136811593
Ho po	0.195652174	150	0.391304348
St li	0.152173913	150	1.065217391
Cr fo	0.069565217	26	0.026666667
Er ma	0.008695652	26	0.001932367
Fa fl	0.07826087	26	0.100621119
Ho po	0.195652174	26	0.065217391
Mo al	0.486956522	26	0.08115942
Oc ma	0.008695652	26	0.021149968
Ol la	0.02173913	26	0.003623188
Psi te	0.37826087	26	0.025217391
Ps ca	1.4	26	2.333333333
St li	0.152173913	26	0.913043478
St li	0.152173913	37	0.101449275
My vi	0.069565217	39	0.006956522
St li	0.152173913	87	0.152173913
Er ma	0.008695652	19	0.001932367
Ap th	0.039130435	48	0.007826087
Be za	0.152173913	48	0.020289855
Cr fo	0.069565217	48	0.017391304
Fa fl	0.07826087	48	0.326459629
My vi	0.069565217	48	0.080695652
Si pu	0.108695652	48	0.01242236
Cr fo	0.069565217	59	0.042809364
Ap th	0.039130435	60	0.008695652
Psi te	0.37826087	74	0.126086957
An bo	7.22173913	98	2.407246377
Cr fo	0.069565217	98	0.017391304
Fa fl	0.07826087	98	0.005217391
Psi te	0.37826087	98	0.37826087
Si pu	0.108695652	98	0.005434783
Be za	0.152173913	102	0.00951087
Ap th	0.039130435	110	0.007826087
Ch co	0.313043478	110	0.168819876
My vi	0.069565217	110	0.013913043
Oc ma	0.008695652	110	0.000217391
Os ma	0.360869565		0
